version,1.7.0
info,balls_per_over,6
info,team,Royal Challengers Bengaluru
info,team,Punjab Kings
info,gender,male
info,season,2024
info,date,2024/05/09
info,event,Indian Premier League
info,match_number,58
info,venue,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
info,city,Dharamsala
info,toss_winner,Punjab Kings
info,toss_decision,field
info,player_of_match,V Kohli
info,umpire,Nitin Menon
info,umpire,HAS Khalid
info,reserve_umpire,Bhavesh Patel
info,tv_umpire,VK Sharma
info,match_referee,R Seth
info,winner,Royal Challengers Bengaluru
info,winner_runs,60
info,player,Royal Challengers Bengaluru,Yash Dayal
info,player,Royal Challengers Bengaluru,V Kohli
info,player,Royal Challengers Bengaluru,F du Plessis
info,player,Royal Challengers Bengaluru,WG Jacks
info,player,Royal Challengers Bengaluru,RM Patidar
info,player,Royal Challengers Bengaluru,C Green
info,player,Royal Challengers Bengaluru,KD Karthik
info,player,Royal Challengers Bengaluru,MK Lomror
info,player,Royal Challengers Bengaluru,Swapnil Singh
info,player,Royal Challengers Bengaluru,KV Sharma
info,player,Royal Challengers Bengaluru,Mohammed Siraj
info,player,Royal Challengers Bengaluru,LH Ferguson
info,player,Punjab Kings,V Kaverappa
info,player,Punjab Kings,P Simran Singh
info,player,Punjab Kings,JM Bairstow
info,player,Punjab Kings,RR Rossouw
info,player,Punjab Kings,Shashank Singh
info,player,Punjab Kings,JM Sharma
info,player,Punjab Kings,LS Livingstone
info,player,Punjab Kings,SM Curran
info,player,Punjab Kings,Ashutosh Sharma
info,player,Punjab Kings,HV Patel
info,player,Punjab Kings,RD Chahar
info,player,Punjab Kings,Arshdeep Singh
info,registry,people,Arshdeep Singh,244048f6
info,registry,people,Ashutosh Sharma,84d9c311
info,registry,people,Bhavesh Patel,ee03dc30
info,registry,people,C Green,eaa76d3c
info,registry,people,F du Plessis,3355b542
info,registry,people,HAS Khalid,291ded7c
info,registry,people,HV Patel,f986ca1a
info,registry,people,JM Bairstow,abb83e27
info,registry,people,JM Sharma,800d2d97
info,registry,people,KD Karthik,c03f1114
info,registry,people,KV Sharma,119678fd
info,registry,people,LH Ferguson,2f9d0389
info,registry,people,LS Livingstone,50c6bc2b
info,registry,people,MK Lomror,da934ee8
info,registry,people,Mohammed Siraj,2f49c897
info,registry,people,Nitin Menon,e1d41d9e
info,registry,people,P Simran Singh,9418198b
info,registry,people,R Seth,540a44ba
info,registry,people,RD Chahar,2ed569a0
info,registry,people,RM Patidar,c740ea83
info,registry,people,RR Rossouw,cad00a4d
info,registry,people,SM Curran,e94915e6
info,registry,people,Shashank Singh,26989d80
info,registry,people,Swapnil Singh,983f2f61
info,registry,people,V Kaverappa,d4d929b0
info,registry,people,V Kohli,ba607b88
info,registry,people,VK Sharma,a7a49df4
info,registry,people,WG Jacks,9caf69a1
info,registry,people,Yash Dayal,7210d461
ball,1,0.1,Royal Challengers Bengaluru,V Kohli,F du Plessis,V Kaverappa,0,0,,,,,,"",""
ball,1,0.2,Royal Challengers Bengaluru,V Kohli,F du Plessis,V Kaverappa,0,0,,,,,,"",""
ball,1,0.3,Royal Challengers Bengaluru,V Kohli,F du Plessis,V Kaverappa,3,0,,,,,,"",""
ball,1,0.4,Royal Challengers Bengaluru,F du Plessis,V Kohli,V Kaverappa,0,0,,,,,,"",""
ball,1,0.5,Royal Challengers Bengaluru,F du Plessis,V Kohli,V Kaverappa,4,0,,,,,,"",""
ball,1,0.6,Royal Challengers Bengaluru,F du Plessis,V Kohli,V Kaverappa,4,0,,,,,,"",""
ball,1,1.1,Royal Challengers Bengaluru,V Kohli,F du Plessis,Arshdeep Singh,1,0,,,,,,"",""
ball,1,1.2,Royal Challengers Bengaluru,F du Plessis,V Kohli,Arshdeep Singh,0,0,,,,,,"",""
ball,1,1.3,Royal Challengers Bengaluru,F du Plessis,V Kohli,Arshdeep Singh,1,0,,,,,,"",""
ball,1,1.4,Royal Challengers Bengaluru,V Kohli,F du Plessis,Arshdeep Singh,0,0,,,,,,"",""
ball,1,1.5,Royal Challengers Bengaluru,V Kohli,F du Plessis,Arshdeep Singh,4,0,,,,,,"",""
ball,1,1.6,Royal Challengers Bengaluru,V Kohli,F du Plessis,Arshdeep Singh,2,0,,,,,,"",""
ball,1,2.1,Royal Challengers Bengaluru,F du Plessis,V Kohli,V Kaverappa,0,0,,,,,,"",""
ball,1,2.2,Royal Challengers Bengaluru,F du Plessis,V Kohli,V Kaverappa,0,0,,,,,,caught,F du Plessis
ball,1,2.3,Royal Challengers Bengaluru,WG Jacks,V Kohli,V Kaverappa,1,0,,,,,,"",""
ball,1,2.4,Royal Challengers Bengaluru,V Kohli,WG Jacks,V Kaverappa,0,0,,,,,,"",""
ball,1,2.5,Royal Challengers Bengaluru,V Kohli,WG Jacks,V Kaverappa,0,0,,,,,,"",""
ball,1,2.6,Royal Challengers Bengaluru,V Kohli,WG Jacks,V Kaverappa,0,0,,,,,,"",""
ball,1,3.1,Royal Challengers Bengaluru,WG Jacks,V Kohli,SM Curran,1,0,,,,,,"",""
ball,1,3.2,Royal Challengers Bengaluru,V Kohli,WG Jacks,SM Curran,4,0,,,,,,"",""
ball,1,3.3,Royal Challengers Bengaluru,V Kohli,WG Jacks,SM Curran,1,0,,,,,,"",""
ball,1,3.4,Royal Challengers Bengaluru,WG Jacks,V Kohli,SM Curran,4,0,,,,,,"",""
ball,1,3.5,Royal Challengers Bengaluru,WG Jacks,V Kohli,SM Curran,6,0,,,,,,"",""
ball,1,3.6,Royal Challengers Bengaluru,WG Jacks,V Kohli,SM Curran,0,0,,,,,,"",""
ball,1,4.1,Royal Challengers Bengaluru,V Kohli,WG Jacks,V Kaverappa,6,0,,,,,,"",""
ball,1,4.2,Royal Challengers Bengaluru,V Kohli,WG Jacks,V Kaverappa,1,0,,,,,,"",""
ball,1,4.3,Royal Challengers Bengaluru,WG Jacks,V Kohli,V Kaverappa,0,0,,,,,,"",""
ball,1,4.4,Royal Challengers Bengaluru,WG Jacks,V Kohli,V Kaverappa,0,0,,,,,,caught,WG Jacks
